0.140967,-0.0623672,0.0199989,0.00154047,0.00754783,-0.19941,0.979886
0.270089,-0.141383,0.0173004,0.000233402,0.000734182,-0.299294,0.954161
0.391525,-0.243695,0.0199988,0.00284219,0.00715954,-0.368502,0.929595
0.503603,-0.348925,0.0177035,0.000663342,0.00167051,-0.359851,0.933008
0.615098,-0.470919,0.0183502,0.00102449,0.00311002,-0.323632,0.946177
0.728764,-0.582736,0.018008,0.000535528,0.00229302,-0.253372,0.967366
0.875149,-0.643489,0.0199309,0.00103961,0.00744621,-0.138124,0.990386
1.03198,-0.660852,0.017,-1.79147e-19,-2.91379e-19,-0.0564912,0.998403
1.18383,-0.673914,0.0183498,9.57664e-05,0.00327282,-0.0273495,0.999621
1.30672,-0.583287,0.0177211,4.4783e-05,0.00192525,-0.00896865,0.999958
1.46269,-0.590553,0.0185886,9.34128e-05,0.00401084,-0.0139361,0.999895
1.61262,-0.597425,0.0199989,0.000179674,0.0077015,-0.022666,0.999713
1.75896,-0.64205,0.0182905,-1.3231e-05,0.00304082,-0.00070853,0.999995
1.91147,-0.640133,0.0199986,-3.39116e-05,0.00770234,0.00501772,0.999958
2.06227,-0.620454,0.0181524,2.9311e-05,0.00304061,-0.000203383,0.999995
2.21238,-0.620688,0.0176294,6.89333e-07,0.00168521,0.012856,0.999916
2.36378,-0.614565,0.0171015,-1.89101e-06,0.000275094,0.0230766,0.999734
2.52118,-0.597335,0.0199989,-0.000272746,0.00769866,0.0359484,0.999324
2.67196,-0.586474,0.0199989,-0.000272701,0.00769877,0.0359436,0.999324
2.82831,-0.5998,0.0199987,-7.0996e-05,0.0077023,0.00973068,0.999923
2.98077,-0.596828,0.0195188,-5.94738e-05,0.0064707,0.0123909,0.999902
3.14717,-0.5914,0.0174721,-6.57865e-06,0.000933918,0.0240839,0.999709
3.30029,-0.585837,0.0198859,-5.26505e-05,0.00741737,0.0083123,0.999938
3.45125,-0.594112,0.0198389,-0.000118106,0.00729705,0.0172487,0.999825
3.60452,-0.579396,0.0199989,-0.000280542,0.00769841,0.0369517,0.999287
3.7541,-0.550219,0.0199986,-0.001415,0.00757093,0.184353,0.98283
3.88442,-0.467763,0.0177455,-0.000956128,0.00194457,0.423481,0.905903
3.96637,-0.338521,0.0199985,-0.00420918,0.00644993,0.547022,0.837083
4.00186,-0.189312,0.0199994,-0.00513058,0.00574883,0.66634,0.745608
3.94993,-0.045398,0.019875,-0.00498644,0.00547692,0.673666,0.738999
3.99723,0.098691,0.0196608,-0.00488685,0.00501542,0.698879,0.715206
3.99313,0.249471,0.0170773,-0.000204803,0.000183669,0.753833,0.657066
3.93194,0.390526,0.017,9.80017e-19,-8.67362e-19,0.838957,0.544198
3.85263,0.522737,0.018356,-0.00366794,0.00164172,0.912215,0.409693
3.70706,0.581174,0.0199989,-0.0076015,0.00124955,0.986824,0.161612
3.56107,0.630389,0.0171786,-0.000563072,9.25e-05,0.990255,0.139263
3.40962,0.63714,0.0199987,-0.00764418,0.000947099,0.992444,0.122454
3.25178,0.649626,0.0199989,-0.00769571,0.000341453,0.999013,0.0437432
3.08851,0.657395,0.0172225,-0.000308159,-5.74154e-06,0.998955,-0.0456992
2.93414,0.669608,0.0198476,-0.00733562,-0.000131348,0.999779,-0.0197206
2.78134,0.649609,0.0184113,-0.00359586,-2.58451e-05,0.99963,-0.0269442
2.62933,0.646963,0.0179759,-0.0026487,-1.68093e-05,0.999621,-0.0273968
2.47131,0.658482,0.0184197,-0.00369066,0.000114691,0.999925,0.0117117
2.32241,0.680822,0.0170212,8.57709e-08,6.91614e-06,0.998639,0.0521613
2.17039,0.710793,0.017288,-0.000883351,0.000102567,0.996383,0.0849708
2.01707,0.744604,0.0197232,-0.00697674,0.000621691,0.99613,0.0876112
1.86118,0.768606,0.0199986,-0.0076877,0.000461201,0.99822,0.0591476
1.7016,0.761968,0.019851,-0.00730988,0.000349795,0.998879,0.0467703
1.5447,0.773945,0.0199989,-0.00770155,0.000178172,0.999717,0.0225028
1.39051,0.775658,0.0199993,-0.0077038,-0.000132102,0.999813,-0.0177394
1.23785,0.811934,0.0199987,-0.00769921,-0.000236673,0.999483,-0.0312037
1.07918,0.801165,0.0199989,-0.00769894,-0.000258212,0.99939,-0.0340732
0.931865,0.752771,0.0199989,-0.0076945,-0.000372925,0.998777,-0.0488456
0.774846,0.732306,0.0199986,-0.00766774,-0.000727598,0.995433,-0.0951484
0.61802,0.70988,0.0199983,-0.00758876,-0.001307,0.985388,-0.170149
0.47581,0.640789,0.0198767,-0.00708815,-0.00205744,0.960075,-0.279645
0.352199,0.54481,0.019999,-0.00721236,-0.00270715,0.936003,-0.351906
0.24352,0.428962,0.0199987,-0.0069797,-0.00325743,0.905886,-0.423452
0.157456,0.296229,0.0183858,0.00288107,0.00191283,-0.837014,0.547171
0.117849,0.148214,0.0199992,0.00578759,0.00508584,-0.750694,0.660605
