0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
0.000444565,0,0.017,0,0,0,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
-0.00111794,-8.49084e-19,0.017,0,0,5.18419e-18,1,
