-1.18429,-0.490181,-3.46945e-18,0,0,0.0500363,0.998747,
-0.319614,-1.00572,-6.93889e-18,0,0,-0.39927,0.916833,
0.405808,-0.31477,0,0,0,0.818535,0.574457,
0.7723,0.618258,-3.46945e-18,0,0,0.865919,0.500185,
0.169334,-0.181597,-6.93889e-18,0,0,-0.929996,0.367569,
-1.08429,-0.490181,-3.46945e-18,0,0,0.0900363,0.798747,
